order_item_id,order_id,product_id,quantity,discount
47804,23861,21,5,15
47805,23862,34,2,10
47806,23862,14,1,15
47807,23862,18,1,15
47808,23863,37,1,0
47809,23864,34,3,15
47810,23864,12,5,20
47811,23864,30,5,20
47812,23865,50,2,15
47813,23865,4,1,5
47814,23865,17,3,5
47815,23866,29,2,10
47816,23866,47,5,0
47817,23866,43,1,20
47818,23867,28,5,10
47819,23867,25,2,20
47820,23867,22,2,15
47821,23868,23,2,5
47822,23869,37,3,10
47823,23869,17,3,0
47824,23870,52,4,20
47825,23870,21,5,0
47826,23871,53,5,0
47827,23872,1,4,20
47828,23873,46,5,20
47829,23873,19,2,10
47830,23874,6,3,20
47831,23874,12,4,0
47832,23874,3,1,5
47833,23875,19,3,20
47834,23876,37,1,15
47835,23876,41,1,0
47836,23877,47,3,10
47837,23878,48,3,15
47838,23878,18,2,15
47839,23879,27,5,15
47840,23880,10,1,20
47841,23880,42,2,5
47842,23881,42,4,20
47843,23882,23,3,10
47844,23883,54,1,10
47845,23883,5,3,20
47846,23884,3,3,5
47847,23884,44,1,15
47848,23884,46,5,20
47849,23885,48,5,15
47850,23885,45,5,20
47851,23886,37,5,5
47852,23887,3,2,5
47853,23887,2,2,5
47854,23887,52,4,10
47855,23888,49,3,5
47856,23889,19,2,15
47857,23889,8,5,0
47858,23889,33,3,20
47859,23890,41,2,20
47860,23890,51,5,5
47861,23890,38,2,5
47862,23891,17,1,15
47863,23892,35,5,10
47864,23892,28,2,5
47865,23892,50,5,0
47866,23893,31,3,20
47867,23893,20,5,5
47868,23894,48,5,10
47869,23894,10,2,15
47870,23895,30,1,5
47871,23896,1,4,20
47872,23897,34,1,20
47873,23897,41,1,0
47874,23897,7,2,10
47875,23898,8,2,0
47876,23898,44,1,0
47877,23899,5,3,10
47878,23899,40,4,5
47879,23899,41,1,5
47880,23900,12,5,15
47881,23901,54,5,20
47882,23901,8,3,5
47883,23901,15,5,0
47884,23902,33,2,5
47885,23902,14,3,5
47886,23902,28,3,10
47887,23903,30,2,5
47888,23903,8,2,5
47889,23903,28,4,20
47890,23904,1,3,0
47891,23904,10,4,20
47892,23904,45,3,15
47893,23905,46,5,0
47894,23905,26,1,0
47895,23906,45,2,15
47896,23907,4,3,5
47897,23907,24,1,10
47898,23907,3,1,0
47899,23908,31,2,20
47900,23909,21,2,10
47901,23909,23,1,0
47902,23910,32,3,10
47903,23911,46,3,15
47904,23912,6,1,0
47905,23912,15,1,5
47906,23913,19,3,15
47907,23914,52,4,0
47908,23915,50,2,5
47909,23915,55,5,15
47910,23916,33,3,20
47911,23917,8,5,10
47912,23917,15,3,0
47913,23918,9,2,15
47914,23918,47,2,5
47915,23918,8,1,15
47916,23919,41,5,20
47917,23919,27,2,15
47918,23920,24,3,20
47919,23921,9,3,20
47920,23921,37,1,5
47921,23921,12,5,5
47922,23922,8,5,0
47923,23923,31,2,10
47924,23923,5,5,5
47925,23923,32,1,0
47926,23924,54,4,15
47927,23924,43,3,20
47928,23925,7,4,15
47929,23925,6,1,10
47930,23925,28,2,0
47931,23926,43,3,10
47932,23926,31,2,10
47933,23927,22,3,0
47934,23928,21,3,5
47935,23928,3,5,10
47936,23928,28,3,0
47937,23929,4,5,15
47938,23929,23,5,15
47939,23930,16,1,20
47940,23930,34,3,10
47941,23930,24,2,15
47942,23931,44,3,0
47943,23931,47,3,5
47944,23932,54,5,15
47945,23932,6,4,15
47946,23932,45,4,20
47947,23933,16,2,15
47948,23934,19,5,20
47949,23934,14,5,5
47950,23935,24,3,10
47951,23936,5,1,5
47952,23937,22,4,5
47953,23937,30,3,10
47954,23937,37,1,15
47955,23938,40,5,20
47956,23939,37,2,10
47957,23939,9,4,15
47958,23939,45,5,20
47959,23940,32,4,20
47960,23940,33,4,0
47961,23941,35,2,0
47962,23942,11,1,5
47963,23943,11,4,20
47964,23943,22,4,10
47965,23943,38,4,5
47966,23944,41,2,15
47967,23944,14,5,20
47968,23945,1,1,20
47969,23945,10,1,5
47970,23945,35,3,20
47971,23946,2,2,15
47972,23946,37,1,15
47973,23946,40,3,5
47974,23947,35,2,15
47975,23948,14,2,20
47976,23949,53,3,10
47977,23950,4,2,0
47978,23950,16,4,0
47979,23951,19,2,0
47980,23952,22,2,10
47981,23952,40,3,15
47982,23953,17,5,15
47983,23953,23,5,20
47984,23954,23,4,0
47985,23954,45,5,20
47986,23955,3,5,15
47987,23955,52,5,10
47988,23955,45,1,0
47989,23956,19,2,10
47990,23956,38,1,20
47991,23957,37,4,20
47992,23958,21,4,20
47993,23958,17,4,15
47994,23959,30,2,5
47995,23960,31,5,5
47996,23960,54,3,0
47997,23960,9,3,10
47998,23961,29,3,10
47999,23962,48,1,0
48000,23962,21,4,0
48001,23962,53,5,0
48002,23963,24,2,15
48003,23963,30,1,0
48004,23963,19,4,20
48005,23964,43,3,20
48006,23965,11,3,5
48007,23965,9,1,5
48008,23965,45,2,15
48009,23966,28,3,10
48010,23966,55,2,5
48011,23966,5,5,15
48012,23967,52,2,5
48013,23968,53,2,5
48014,23968,49,2,10
48015,23969,22,2,20
48016,23969,19,4,0
48017,23970,38,2,5
48018,23970,22,5,10
48019,23970,54,2,20
48020,23971,17,2,10
48021,23971,12,2,20
48022,23971,35,3,15
48023,23972,28,1,15
48024,23973,21,3,0
48025,23973,25,1,15
48026,23973,43,4,20
48027,23974,29,1,15
48028,23974,36,5,10
48029,23975,53,5,15
48030,23975,24,2,10
48031,23975,49,1,20
48032,23976,1,3,15
48033,23976,20,5,0
48034,23976,15,1,5
48035,23977,26,4,15
48036,23977,2,3,0
48037,23977,51,5,10
48038,23978,31,2,0
48039,23978,11,1,15
48040,23979,28,4,15
48041,23979,30,1,10
48042,23980,39,4,20
48043,23980,8,3,10
48044,23981,21,2,5
48045,23981,54,3,10
48046,23981,50,4,10
48047,23982,27,2,5
48048,23982,41,2,5
48049,23982,51,1,20
48050,23983,18,4,15
48051,23983,38,3,15
48052,23984,36,5,5
48053,23984,9,2,20
48054,23984,17,1,10
48055,23985,6,5,0
48056,23985,37,1,0
48057,23986,11,3,0
48058,23986,37,1,0
48059,23986,43,3,0
48060,23987,48,4,10
48061,23987,34,4,15
48062,23988,24,2,20
48063,23988,27,2,20
48064,23988,6,5,10
48065,23989,1,1,0
48066,23989,20,1,20
48067,23990,9,1,0
48068,23991,24,5,5
48069,23992,44,4,15
48070,23992,54,3,20
48071,23992,49,1,10
48072,23993,31,1,5
48073,23994,25,2,10
48074,23994,8,2,0
48075,23994,20,2,10
48076,23995,16,1,0
48077,23996,33,2,10
48078,23996,5,1,10
48079,23997,41,1,10
48080,23998,23,3,0
48081,23999,43,3,5
48082,23999,45,4,20
48083,24000,50,5,0
48084,24001,53,5,20
48085,24001,12,5,15
48086,24001,31,5,10
48087,24002,20,2,0
48088,24002,17,2,0
48089,24003,3,5,10
48090,24003,23,1,5
48091,24003,43,4,5
48092,24004,39,1,15
48093,24004,24,3,0
48094,24005,11,1,10
48095,24005,50,4,5
48096,24005,29,4,0
48097,24006,8,4,10
48098,24006,45,2,0
48099,24006,42,4,20
48100,24007,7,3,10
48101,24008,19,3,15
48102,24009,8,3,20
48103,24009,13,2,15
48104,24009,49,2,20
48105,24010,40,3,5
48106,24010,23,1,20
48107,24011,5,1,0
48108,24011,4,5,15
48109,24012,24,5,10
48110,24012,25,4,10
48111,24013,7,1,5
48112,24014,8,2,0
48113,24014,3,3,15
48114,24014,39,3,20
48115,24015,54,4,0
48116,24016,31,4,20
48117,24016,38,4,10
48118,24016,42,2,10
48119,24017,17,1,20
48120,24018,23,4,20
48121,24019,5,4,5
48122,24019,2,3,10
48123,24019,24,3,20
48124,24020,9,5,15
48125,24021,37,3,10
48126,24022,46,1,10
48127,24022,34,4,15
48128,24023,8,2,0
48129,24023,32,2,15
48130,24024,16,3,10
48131,24025,1,1,15
48132,24026,24,4,10
48133,24026,48,4,0
48134,24026,49,4,0
48135,24027,28,5,0
48136,24028,28,1,15
48137,24028,12,2,10
48138,24029,51,4,0
48139,24029,3,3,10
48140,24030,39,2,10
48141,24030,50,2,15
48142,24031,39,2,15
48143,24032,7,3,10
48144,24032,28,3,10
48145,24033,39,2,20
48146,24034,12,2,0
48147,24034,23,1,10
48148,24034,19,2,0
48149,24035,40,4,5
48150,24036,37,2,15
48151,24037,38,4,15
48152,24037,24,5,10
48153,24038,26,2,5
48154,24038,49,4,10
48155,24038,22,1,10
48156,24039,29,1,10
48157,24039,45,3,20
48158,24039,51,3,10
48159,24040,55,2,0
48160,24040,22,2,15
48161,24041,30,1,10
48162,24042,31,1,10
48163,24042,45,2,10
48164,24042,15,1,15
48165,24043,50,5,0
48166,24044,37,3,5
48167,24044,9,5,20
48168,24044,27,5,15
48169,24045,45,5,20
48170,24046,18,5,15
48171,24046,44,2,10
48172,24046,8,4,20
48173,24047,2,3,5
48174,24047,42,5,10
48175,24048,52,3,15
48176,24048,7,3,10
48177,24049,11,3,5
48178,24050,41,1,0
48179,24050,32,5,20
48180,24051,13,5,0
48181,24051,43,2,5
48182,24051,54,4,0
48183,24052,2,1,5
48184,24053,3,3,5
48185,24053,7,1,0
48186,24054,29,4,5
48187,24054,23,4,20
48188,24055,42,3,20
48189,24055,24,3,10
48190,24056,5,1,5
48191,24056,42,2,0
48192,24056,38,2,5
48193,24057,12,2,5
48194,24057,48,3,5
48195,24057,8,2,5
48196,24058,29,4,0
48197,24058,55,4,0
48198,24059,44,3,0
48199,24060,47,4,5
48200,24060,7,5,0
48201,24060,54,5,0
48202,24061,13,2,10
48203,24061,3,1,15
48204,24061,54,5,15
48205,24062,9,2,0
48206,24063,44,5,15
48207,24064,11,5,15
48208,24064,44,4,5
48209,24065,45,4,0
48210,24066,55,1,0
48211,24066,3,4,0
48212,24066,15,1,0
48213,24067,22,3,5
48214,24067,37,1,20
48215,24068,21,2,5
48216,24068,29,2,0
48217,24069,45,3,0
48218,24070,12,4,15
48219,24070,53,4,20
48220,24070,37,1,15
48221,24071,23,2,15
48222,24071,39,4,0
48223,24071,22,4,20
48224,24072,34,3,5
48225,24072,27,4,5
48226,24073,32,1,0
48227,24073,7,2,0
48228,24073,42,1,15
48229,24074,53,2,20
48230,24074,19,4,5
48231,24074,55,2,0
48232,24075,21,2,20
48233,24076,28,4,5
48234,24076,16,3,15
48235,24077,27,4,15
48236,24077,20,5,10
48237,24077,5,1,20
48238,24078,49,2,5
48239,24078,8,3,20
48240,24078,36,3,10
48241,24079,8,1,20
48242,24079,18,3,0
48243,24079,4,4,15
48244,24080,22,3,20
48245,24080,51,3,5
48246,24080,23,1,5
48247,24081,35,5,0
48248,24081,41,4,0
48249,24082,20,2,0
48250,24083,22,5,0
48251,24083,27,5,10
48252,24084,27,5,10
48253,24085,23,5,15
48254,24085,2,5,10
48255,24085,44,1,15
48256,24086,50,1,10
48257,24087,49,4,15
48258,24087,29,1,15
48259,24088,12,2,20
48260,24089,22,5,5
48261,24090,48,4,5
48262,24091,10,1,20
48263,24092,10,1,0
48264,24092,24,3,0
48265,24093,33,4,20
48266,24093,36,2,5
48267,24094,6,1,20
48268,24094,52,2,0
48269,24094,51,2,0
48270,24095,17,5,20
48271,24095,44,2,20
48272,24095,25,5,5
48273,24096,8,2,20
48274,24096,33,3,0
48275,24096,15,2,5
48276,24097,23,1,5
48277,24098,24,1,20
48278,24098,36,5,10
48279,24098,8,2,5
48280,24099,10,3,0
48281,24099,24,1,10
48282,24099,20,1,10
48283,24100,29,3,10
48284,24101,32,2,10
48285,24102,5,2,10
48286,24102,20,4,5
48287,24103,37,2,0
48288,24103,33,5,5
48289,24104,29,4,20
48290,24105,15,1,15
48291,24105,8,1,0
48292,24106,50,1,5
48293,24107,15,4,5
48294,24107,40,3,5
48295,24108,3,5,15
48296,24109,38,3,10
48297,24109,10,3,0
48298,24110,26,2,20
48299,24110,52,1,20
48300,24111,46,3,20
48301,24112,54,2,15
48302,24112,42,5,5
48303,24112,44,1,10
48304,24113,11,5,20
48305,24113,23,2,0
48306,24113,49,2,15
48307,24114,48,3,5
48308,24114,8,5,20
48309,24114,12,1,10
48310,24115,28,5,20
48311,24115,22,4,15
48312,24115,36,2,15
48313,24116,50,5,15
48314,24117,41,5,15
48315,24117,28,2,5
48316,24118,39,1,10
48317,24119,35,3,0
48318,24119,39,4,0
48319,24119,37,5,20
48320,24120,3,1,10
48321,24120,53,5,10
48322,24121,6,4,5
48323,24122,10,1,5
48324,24123,24,5,15
48325,24123,41,2,20
48326,24123,39,5,0
48327,24124,5,4,10
48328,24124,18,2,5
48329,24124,54,3,10
48330,24125,38,1,10
48331,24125,8,2,10
48332,24126,9,3,15
48333,24126,22,2,10
48334,24127,16,5,5
48335,24128,24,4,0
48336,24128,51,5,15
48337,24128,37,4,20
48338,24129,47,5,15
48339,24129,52,5,10
48340,24129,55,1,20
48341,24130,7,4,0
48342,24130,23,5,0
48343,24131,35,4,0
48344,24131,55,4,20
48345,24132,16,4,20
48346,24132,46,3,5
48347,24133,4,3,0
48348,24133,36,3,15
48349,24133,1,4,10
48350,24134,2,3,5
48351,24135,44,5,15
48352,24136,43,2,0
48353,24137,16,2,5
48354,24137,10,4,20
48355,24137,41,3,20
48356,24138,50,1,0
48357,24139,44,2,15
48358,24140,19,3,5
48359,24141,17,4,10
48360,24141,21,1,0
48361,24142,38,4,0
48362,24142,19,1,5
48363,24142,33,2,10
48364,24143,30,4,5
48365,24143,50,4,10
48366,24143,16,5,10
48367,24144,31,4,5
48368,24144,13,2,15
48369,24144,52,2,5
48370,24145,39,5,20
48371,24146,10,3,0
48372,24147,26,2,5
48373,24147,42,4,15
48374,24148,51,4,15
48375,24149,3,2,15
48376,24149,28,4,0
48377,24150,20,1,5
48378,24151,12,4,10
48379,24151,17,4,20
48380,24152,53,5,15
48381,24152,43,4,0
48382,24152,2,5,5
48383,24153,49,4,20
48384,24153,12,2,20
48385,24153,18,4,20
48386,24154,44,5,10
48387,24154,41,3,10
48388,24155,47,4,0
48389,24156,26,1,15
48390,24156,29,5,20
48391,24156,23,1,10
48392,24157,31,4,10
48393,24157,7,3,20
48394,24157,42,2,0
48395,24158,24,3,20
48396,24158,53,1,5
48397,24158,4,4,20
48398,24159,54,5,15
48399,24159,20,4,20
48400,24160,32,5,20
48401,24160,15,4,5
48402,24161,45,1,20
48403,24161,53,5,10
48404,24161,32,3,0
48405,24162,40,4,15
48406,24162,28,2,5
48407,24163,43,2,20
48408,24163,5,4,20
48409,24163,36,4,15
48410,24164,8,3,20
48411,24164,44,2,5
48412,24164,54,5,15
48413,24165,49,2,10
48414,24166,44,4,10
48415,24167,41,4,10
48416,24167,37,2,15
48417,24168,26,4,0
48418,24168,47,3,15
48419,24169,28,3,0
48420,24169,8,4,0
48421,24169,48,4,5
48422,24170,13,5,0
48423,24170,25,5,20
48424,24170,39,2,10
48425,24171,42,3,15
48426,24171,1,3,0
48427,24172,17,3,5
48428,24173,55,4,0
48429,24173,30,5,0
48430,24173,4,1,20
48431,24174,43,2,5
48432,24175,21,4,5
48433,24175,19,1,10
48434,24176,5,4,20
48435,24177,38,2,10
48436,24177,21,4,20
48437,24177,17,3,10
48438,24178,50,5,0
48439,24178,43,4,0
48440,24178,19,1,20
48441,24179,52,1,10
48442,24180,44,5,15
48443,24180,40,3,20
48444,24181,35,2,0
48445,24182,24,2,15
48446,24182,36,2,5
48447,24183,52,5,0
48448,24183,33,3,20
48449,24184,28,5,15
48450,24184,6,2,5
48451,24185,51,4,5
48452,24186,49,5,10
48453,24187,38,5,0
48454,24188,19,3,15
48455,24189,23,5,15
48456,24189,38,5,0
48457,24190,11,2,0
48458,24191,12,5,10
48459,24192,37,1,5
48460,24193,7,1,15
48461,24193,38,5,5
48462,24193,16,2,20
48463,24194,37,5,15
48464,24194,17,2,15
48465,24194,14,5,0
48466,24195,55,1,10
48467,24195,2,3,10
48468,24195,17,5,5
48469,24196,36,3,0
48470,24196,43,3,0
48471,24196,3,4,10
48472,24197,5,5,20
48473,24197,39,3,20
48474,24198,11,1,20
48475,24198,32,2,15
48476,24199,30,3,5
48477,24200,8,2,15
48478,24200,33,3,5
48479,24200,27,1,20
48480,24201,32,4,15
48481,24201,20,2,5
48482,24202,44,3,20
48483,24202,46,3,10
48484,24203,38,4,20
48485,24203,43,5,0
48486,24204,16,1,15
48487,24204,44,3,15
48488,24205,33,5,5
48489,24205,13,5,0
48490,24205,30,2,15
48491,24206,23,5,10
48492,24206,14,1,20
48493,24207,39,4,10
48494,24207,8,2,15
48495,24208,28,4,5
48496,24208,36,3,5
48497,24208,9,5,0
48498,24209,15,2,20
48499,24210,1,2,20
48500,24210,32,3,0
48501,24210,23,5,5
48502,24211,25,3,0
48503,24211,20,5,5
48504,24212,47,3,20
48505,24212,35,4,20
48506,24213,22,2,15
48507,24213,19,3,20
48508,24213,40,5,10
48509,24214,6,2,10
48510,24215,9,2,0
48511,24215,1,2,20
48512,24216,39,5,15
48513,24216,16,2,20
48514,24217,6,4,0
48515,24217,27,3,5
48516,24217,53,1,5
48517,24218,21,1,20
48518,24218,35,5,0
48519,24219,13,2,10
48520,24219,15,4,10
48521,24219,33,5,15
48522,24220,30,3,20
48523,24220,2,5,5
48524,24221,3,2,0
48525,24222,4,3,0
48526,24222,51,1,15
48527,24222,40,5,10
48528,24223,7,1,15
48529,24224,31,5,15
48530,24224,34,2,15
48531,24224,12,1,0
48532,24225,8,3,20
48533,24225,1,3,10
48534,24226,3,3,20
48535,24226,48,2,20
48536,24227,14,5,15
48537,24227,20,1,10
48538,24227,38,4,10
48539,24228,1,2,0
48540,24228,20,1,0
48541,24228,9,3,0
48542,24229,33,4,20
48543,24230,41,5,0
48544,24231,9,5,20
48545,24231,8,4,15
48546,24232,25,2,20
48547,24232,34,4,0
48548,24233,40,3,5
48549,24233,48,4,20
48550,24234,13,2,15
48551,24234,42,1,10
48552,24235,40,5,5
48553,24236,46,2,5
48554,24236,9,3,20
48555,24237,47,1,5
48556,24237,5,3,0
48557,24238,12,2,20
48558,24239,18,4,20
48559,24239,40,5,5
48560,24240,45,4,5
48561,24240,1,1,15
48562,24241,23,4,20
48563,24241,17,4,5
48564,24242,34,5,0
48565,24242,32,2,5
48566,24242,44,3,20
48567,24243,35,2,0
48568,24243,41,2,20
48569,24243,48,4,15
48570,24244,52,3,15
48571,24244,9,5,15
48572,24244,26,5,15
48573,24245,47,1,15
48574,24245,52,3,20
48575,24245,9,3,20
48576,24246,22,4,20
48577,24247,24,3,5
48578,24247,10,5,15
48579,24247,7,1,15
48580,24248,1,4,5
48581,24248,20,4,0
48582,24248,36,3,0
48583,24249,27,4,0
48584,24250,19,5,0
48585,24250,16,1,20
48586,24250,55,4,20
48587,24251,37,4,10
48588,24251,41,2,20
48589,24251,26,5,10
48590,24252,54,1,5
48591,24253,12,1,20
48592,24253,1,3,0
48593,24253,54,2,5
48594,24254,19,1,15
48595,24254,27,1,5
48596,24255,34,4,5
48597,24255,28,5,5
48598,24256,4,3,10
48599,24256,19,4,20
48600,24257,26,1,10
48601,24258,17,2,10
48602,24258,26,1,10
48603,24258,53,2,10
48604,24259,4,3,20
48605,24259,18,2,0
48606,24259,33,1,20
48607,24260,9,4,0
48608,24260,33,4,20
48609,24261,42,4,15
48610,24261,23,5,20
48611,24262,48,5,15
48612,24263,22,1,15
48613,24263,40,3,0
48614,24264,47,2,0
48615,24264,2,3,0
48616,24265,22,2,20
48617,24266,2,5,20
48618,24266,11,4,0
48619,24266,18,4,0
48620,24267,31,4,0
48621,24267,3,1,0
48622,24267,12,1,10
48623,24268,11,2,0
48624,24268,39,1,5
48625,24269,4,3,0
48626,24269,53,1,10
48627,24269,31,3,5
48628,24270,12,1,0
48629,24270,23,4,20
48630,24270,7,2,5
48631,24271,41,1,10
48632,24272,46,1,5
48633,24273,41,5,20
48634,24273,27,3,5
48635,24274,29,2,20
48636,24275,11,2,5
48637,24276,42,1,15
48638,24276,22,2,15
48639,24276,38,2,15
48640,24277,41,3,0
48641,24277,2,2,15
48642,24277,51,4,5
48643,24278,46,3,20
48644,24279,21,2,0
48645,24279,27,1,5
48646,24279,33,4,5
48647,24280,45,2,10
48648,24280,30,5,20
48649,24281,6,1,15
48650,24281,15,1,20
48651,24282,36,4,10
48652,24283,46,4,10
48653,24284,4,5,5
48654,24284,47,5,15
48655,24285,38,4,20
48656,24285,49,3,15
48657,24285,15,1,10
48658,24286,35,4,0
48659,24286,47,1,10
48660,24287,37,1,15
48661,24287,6,1,5
48662,24288,25,5,15
48663,24289,44,1,5
48664,24289,32,5,5
48665,24290,50,3,5
48666,24291,28,5,10
48667,24291,29,3,0
48668,24292,9,4,10
48669,24292,11,2,0
48670,24293,10,4,20
48671,24293,8,2,5
48672,24293,3,5,20
48673,24294,43,3,0
48674,24294,22,5,20
48675,24294,55,5,0
48676,24295,41,5,5
48677,24296,15,5,15
48678,24296,42,1,10
48679,24296,29,1,0
48680,24297,51,5,0
48681,24298,3,1,10
48682,24299,38,2,0
48683,24299,1,3,0
48684,24299,42,1,15
48685,24300,40,2,5
48686,24300,30,2,20
48687,24301,29,1,5
48688,24302,28,4,20
48689,24302,29,1,10
48690,24302,16,1,20
48691,24303,35,4,10
48692,24303,38,3,10
48693,24304,27,2,5
48694,24304,14,1,0
48695,24305,44,2,0
48696,24305,11,3,5
48697,24305,21,1,0
48698,24306,38,2,15
48699,24306,15,4,0
48700,24307,13,5,15
48701,24307,7,1,5
48702,24307,50,2,0
48703,24308,47,1,20
48704,24308,25,5,10
48705,24308,51,5,10
48706,24309,30,3,5
48707,24309,10,4,5
48708,24310,2,1,5
48709,24311,38,1,0
48710,24311,1,5,10
48711,24311,47,2,10
48712,24312,19,4,15
48713,24312,14,1,5
48714,24313,25,3,0
48715,24313,10,3,10
48716,24313,35,1,15
48717,24314,9,1,20
48718,24315,49,1,0
48719,24315,7,5,20
48720,24316,17,1,0
48721,24317,48,2,10
48722,24317,4,2,5
48723,24317,41,1,15
48724,24318,28,5,20
48725,24318,41,4,0
48726,24319,2,2,0
48727,24320,19,1,10
48728,24320,20,2,0
48729,24320,31,4,15
48730,24321,42,3,15
48731,24322,5,3,10
48732,24323,4,5,0
48733,24323,6,1,5
48734,24324,32,4,15
48735,24325,53,1,15
48736,24325,24,1,20
48737,24326,36,2,0
48738,24326,3,3,10
48739,24326,10,3,5
48740,24327,25,4,0
48741,24327,27,5,20
48742,24328,11,3,0
48743,24328,53,1,0
48744,24328,32,4,15
48745,24329,1,3,5
48746,24329,12,4,0
48747,24329,52,5,0
48748,24330,38,3,10
48749,24330,21,1,10
48750,24331,2,2,10
48751,24331,44,5,15
48752,24332,32,3,10
48753,24332,16,5,15
48754,24333,10,1,5
48755,24333,17,2,0
48756,24334,5,1,20
48757,24334,32,2,20
48758,24335,31,4,10
48759,24335,34,4,15
48760,24336,39,4,10
48761,24337,8,5,10
48762,24338,10,4,5
48763,24339,7,2,15
48764,24339,16,2,20
48765,24339,41,2,10
48766,24340,48,5,10
48767,24341,22,3,15
48768,24341,20,4,0
48769,24341,7,2,15
48770,24342,22,2,0
48771,24343,11,5,10
48772,24343,38,1,5
48773,24344,36,3,15
48774,24344,5,4,10
48775,24345,40,3,10
48776,24345,51,3,15
48777,24345,18,5,10
48778,24346,10,5,10
48779,24346,5,4,5
48780,24347,11,2,10
48781,24348,55,2,5
48782,24348,49,2,0
48783,24348,18,4,5
48784,24349,1,3,10
48785,24349,48,1,20
48786,24350,53,5,5
48787,24350,43,1,10
48788,24350,2,1,20
48789,24351,27,1,0
48790,24352,41,5,15
48791,24352,48,4,5
48792,24353,54,4,10
48793,24354,34,5,20
48794,24355,11,5,15
48795,24356,9,3,5
48796,24356,52,2,5
48797,24357,25,4,0
48798,24357,50,1,20
48799,24358,31,1,0
48800,24359,4,4,10
48801,24360,20,4,10
48802,24361,19,3,20
48803,24361,18,5,5
48804,24362,13,1,0
48805,24362,6,2,0
48806,24363,5,4,0
48807,24364,27,1,20
48808,24364,26,2,0
48809,24364,50,4,0
48810,24365,42,3,0
48811,24366,48,1,20
48812,24366,11,2,10
48813,24367,21,2,10
48814,24367,35,2,20
48815,24368,8,1,0
48816,24368,55,1,15
48817,24369,14,3,5
48818,24369,42,2,20
48819,24370,5,1,10
48820,24370,47,4,10
48821,24370,49,1,5
48822,24371,4,1,0
48823,24372,4,1,10
48824,24373,43,3,0
48825,24373,46,1,20
48826,24374,30,1,10
48827,24374,37,2,15
48828,24375,47,2,20
48829,24375,22,5,15
48830,24376,11,3,0
48831,24376,13,3,5
48832,24376,9,5,10
48833,24377,1,3,0
48834,24378,11,3,0
48835,24378,51,5,10
48836,24378,37,2,20
48837,24379,45,1,10
48838,24379,4,5,15
48839,24379,52,5,0
48840,24380,11,5,0
48841,24380,34,1,5
48842,24380,55,1,0
48843,24381,12,1,0
48844,24382,16,4,0
48845,24382,52,4,15
48846,24383,48,2,20
48847,24383,49,2,20
48848,24384,10,4,20
48849,24384,1,5,0
48850,24385,45,5,0
48851,24386,19,5,15
48852,24387,53,3,20
48853,24387,16,5,10
48854,24387,32,5,5
48855,24388,37,3,15
48856,24388,4,2,10
48857,24389,13,4,15
48858,24389,24,1,5
48859,24389,49,3,15
48860,24390,17,4,5
48861,24390,41,1,0
48862,24391,38,1,0
48863,24392,50,2,20
48864,24392,39,4,10
48865,24392,55,4,5
48866,24393,46,3,20
48867,24393,27,2,20
48868,24394,28,2,20
48869,24394,46,4,20
48870,24394,12,1,0
48871,24395,45,1,20
48872,24396,17,5,0
48873,24396,39,5,0
48874,24396,45,2,15
48875,24397,8,5,0
48876,24397,39,1,20
48877,24398,51,5,20
48878,24398,24,5,15
48879,24398,5,3,20
48880,24399,19,5,10
48881,24399,32,4,0
48882,24399,47,5,0
48883,24400,43,2,20
48884,24400,51,4,5
48885,24401,8,2,5
48886,24401,49,3,15
48887,24402,22,5,15
48888,24403,6,4,0
48889,24403,39,4,5
48890,24404,16,5,20
48891,24405,4,2,0
48892,24405,7,1,15
48893,24405,31,5,20
48894,24406,29,1,15
48895,24406,38,4,20
48896,24406,4,5,15
48897,24407,17,4,20
48898,24407,44,3,15
48899,24408,3,3,0
48900,24409,50,1,0
48901,24409,49,2,0
48902,24410,29,2,5
48903,24410,44,1,15
48904,24410,52,5,15
48905,24411,16,4,15
48906,24411,28,1,10
48907,24411,38,1,0
48908,24412,39,3,20
48909,24413,28,4,0
48910,24413,53,3,10
48911,24413,37,4,10
48912,24414,27,5,20
48913,24414,2,2,10
48914,24415,44,2,0
48915,24416,41,4,10
48916,24416,24,1,15
48917,24416,13,5,0
48918,24417,54,4,20
48919,24417,42,1,0
48920,24418,30,5,0
48921,24418,14,2,10
48922,24418,27,1,10
48923,24419,28,3,5
48924,24419,13,1,10
48925,24420,44,5,10
48926,24421,23,2,0
48927,24421,9,1,0
48928,24421,26,4,20
48929,24422,46,2,5
48930,24423,32,2,0
48931,24423,48,4,15
48932,24423,14,4,5
48933,24424,25,2,20
48934,24425,28,2,0
48935,24425,35,3,15
48936,24425,18,1,5
48937,24426,6,4,5
48938,24427,27,1,10
48939,24428,25,1,15
48940,24429,34,2,20
48941,24429,20,4,15
48942,24429,19,3,15
48943,24430,17,3,20
48944,24431,1,2,20
48945,24431,49,5,0
48946,24431,15,4,10
48947,24432,36,1,0
48948,24432,13,4,10
48949,24432,44,1,15
48950,24433,1,5,5
48951,24434,24,5,5
48952,24434,33,3,20
48953,24435,49,3,5
48954,24436,46,2,5
48955,24436,44,5,15
48956,24437,6,3,0
48957,24437,13,4,15
48958,24438,33,3,20
48959,24438,52,1,15
48960,24438,9,5,15
48961,24439,2,4,10
48962,24439,6,3,5
48963,24440,53,5,0
48964,24440,41,4,0
48965,24440,31,1,20
48966,24441,46,5,15
48967,24441,15,1,5
