payment_id,order_id,payment_method,payment_status
31867,31867,Debit Card,Paid
31868,31868,Debit Card,Pending
31869,31869,Wallet,Paid
31870,31870,Cash,Paid
31871,31871,UPI,Paid
31872,31872,Net Banking,Paid
31873,31873,Debit Card,Paid
31874,31874,Credit Card,Paid
31875,31875,Cash,Paid
31876,31876,Debit Card,Paid
31877,31877,Wallet,Paid
31878,31878,Credit Card,Paid
31879,31879,Debit Card,Paid
31880,31880,Credit Card,Paid
31881,31881,Cash,Paid
31882,31882,Credit Card,Paid
31883,31883,Wallet,Paid
31884,31884,Net Banking,Paid
31885,31885,Net Banking,Paid
31886,31886,Wallet,Paid
31887,31887,Net Banking,Paid
31888,31888,Wallet,Paid
31889,31889,Credit Card,Paid
31890,31890,Wallet,Paid
31891,31891,Debit Card,Paid
31892,31892,Net Banking,Paid
31893,31893,UPI,Paid
31894,31894,Cash,Paid
31895,31895,Net Banking,Paid
31896,31896,Wallet,Paid
31897,31897,UPI,Paid
31898,31898,Debit Card,Paid
31899,31899,Wallet,Pending
31900,31900,Net Banking,Paid
31901,31901,Net Banking,Paid
31902,31902,Wallet,Paid
31903,31903,Wallet,Paid
31904,31904,Cash,Pending
31905,31905,Cash,Pending
31906,31906,Debit Card,Paid
31907,31907,UPI,Paid
31908,31908,UPI,Paid
31909,31909,Cash,Paid
31910,31910,Wallet,Paid
31911,31911,Cash,Paid
31912,31912,Credit Card,Paid
31913,31913,Debit Card,Paid
31914,31914,Debit Card,Paid
31915,31915,Credit Card,Paid
31916,31916,Debit Card,Paid
31917,31917,Wallet,Paid
31918,31918,Debit Card,Paid
31919,31919,Debit Card,Paid
31920,31920,Wallet,Paid
31921,31921,UPI,Paid
31922,31922,Cash,Paid
31923,31923,Wallet,Paid
31924,31924,Cash,Paid
31925,31925,Cash,Paid
31926,31926,Debit Card,Paid
31927,31927,Wallet,Paid
31928,31928,Net Banking,Paid
31929,31929,Net Banking,Paid
31930,31930,Net Banking,Paid
31931,31931,UPI,Pending
31932,31932,Net Banking,Paid
31933,31933,Cash,Paid
31934,31934,Net Banking,Paid
31935,31935,Cash,Paid
31936,31936,Credit Card,Paid
31937,31937,Wallet,Paid
31938,31938,Debit Card,Paid
31939,31939,UPI,Paid
31940,31940,Credit Card,Paid
31941,31941,Credit Card,Paid
31942,31942,Wallet,Paid
31943,31943,Debit Card,Paid
31944,31944,Debit Card,Paid
31945,31945,Credit Card,Paid
31946,31946,Net Banking,Paid
31947,31947,Debit Card,Paid
31948,31948,Net Banking,Paid
31949,31949,Net Banking,Paid
31950,31950,UPI,Paid
31951,31951,Credit Card,Paid
31952,31952,Credit Card,Paid
31953,31953,Credit Card,Paid
31954,31954,UPI,Pending
31955,31955,Wallet,Paid
31956,31956,Debit Card,Paid
31957,31957,Cash,Paid
31958,31958,Net Banking,Paid
31959,31959,Debit Card,Paid
31960,31960,Debit Card,Paid
31961,31961,Debit Card,Paid
31962,31962,UPI,Paid
31963,31963,UPI,Paid
31964,31964,Net Banking,Paid
31965,31965,Wallet,Paid
31966,31966,Wallet,Paid
31967,31967,UPI,Paid
31968,31968,Wallet,Paid
31969,31969,Cash,Paid
31970,31970,Wallet,Paid
31971,31971,Wallet,Paid
31972,31972,Cash,Paid
31973,31973,Debit Card,Paid
31974,31974,Credit Card,Paid
31975,31975,Cash,Paid
31976,31976,Debit Card,Paid
31977,31977,Cash,Paid
31978,31978,Debit Card,Paid
31979,31979,Debit Card,Paid
31980,31980,Cash,Paid
31981,31981,Wallet,Paid
31982,31982,Debit Card,Paid
31983,31983,Debit Card,Paid
31984,31984,Credit Card,Paid
31985,31985,Debit Card,Paid
31986,31986,Net Banking,Paid
31987,31987,Cash,Paid
31988,31988,Net Banking,Paid
31989,31989,Debit Card,Paid
31990,31990,Net Banking,Pending
31991,31991,UPI,Paid
31992,31992,Wallet,Paid
31993,31993,Cash,Paid
31994,31994,Debit Card,Paid
31995,31995,Wallet,Paid
31996,31996,Debit Card,Paid
31997,31997,Net Banking,Paid
31998,31998,Credit Card,Paid
31999,31999,Wallet,Paid
32000,32000,Cash,Paid
32001,32001,Net Banking,Paid
32002,32002,Net Banking,Paid
32003,32003,Credit Card,Paid
32004,32004,Wallet,Paid
32005,32005,Wallet,Paid
32006,32006,Net Banking,Paid
32007,32007,UPI,Paid
32008,32008,Credit Card,Paid
32009,32009,UPI,Paid
32010,32010,Wallet,Pending
32011,32011,UPI,Paid
32012,32012,Credit Card,Paid
32013,32013,Cash,Paid
32014,32014,Cash,Paid
32015,32015,UPI,Paid
32016,32016,Net Banking,Paid
32017,32017,Debit Card,Paid
32018,32018,Credit Card,Paid
32019,32019,Credit Card,Paid
32020,32020,Credit Card,Paid
32021,32021,Wallet,Paid
32022,32022,Wallet,Paid
32023,32023,UPI,Paid
32024,32024,Credit Card,Paid
32025,32025,Cash,Paid
32026,32026,Credit Card,Paid
32027,32027,Cash,Paid
32028,32028,Cash,Paid
32029,32029,Net Banking,Paid
32030,32030,UPI,Paid
32031,32031,Net Banking,Paid
32032,32032,Debit Card,Paid
32033,32033,Cash,Paid
32034,32034,UPI,Paid
32035,32035,Net Banking,Paid
32036,32036,Net Banking,Paid
32037,32037,Debit Card,Paid
32038,32038,Net Banking,Paid
32039,32039,Net Banking,Paid
32040,32040,Net Banking,Paid
32041,32041,Debit Card,Paid
32042,32042,Wallet,Paid
32043,32043,Wallet,Paid
32044,32044,Debit Card,Paid
32045,32045,UPI,Paid
32046,32046,Wallet,Paid
32047,32047,Credit Card,Paid
32048,32048,Wallet,Paid
32049,32049,Credit Card,Paid
32050,32050,Cash,Paid
32051,32051,Credit Card,Paid
32052,32052,Credit Card,Paid
32053,32053,Credit Card,Paid
32054,32054,Cash,Paid
32055,32055,Debit Card,Paid
32056,32056,Net Banking,Paid
32057,32057,Net Banking,Paid
32058,32058,UPI,Paid
32059,32059,Credit Card,Pending
32060,32060,Credit Card,Paid
32061,32061,Wallet,Paid
32062,32062,Wallet,Paid
32063,32063,Wallet,Paid
32064,32064,Cash,Paid
32065,32065,Cash,Paid
32066,32066,Cash,Paid
32067,32067,Cash,Paid
32068,32068,Debit Card,Paid
32069,32069,Cash,Pending
32070,32070,Credit Card,Paid
32071,32071,Credit Card,Pending
32072,32072,UPI,Paid
32073,32073,Credit Card,Paid
32074,32074,Cash,Paid
32075,32075,Wallet,Paid
32076,32076,Cash,Paid
32077,32077,Debit Card,Paid
32078,32078,Credit Card,Paid
32079,32079,Wallet,Paid
32080,32080,Net Banking,Paid
32081,32081,UPI,Paid
32082,32082,Wallet,Paid
32083,32083,Net Banking,Paid
32084,32084,Cash,Paid
32085,32085,Cash,Paid
32086,32086,Credit Card,Paid
32087,32087,Net Banking,Paid
32088,32088,Cash,Paid
32089,32089,Cash,Paid
32090,32090,Net Banking,Paid
32091,32091,Cash,Paid
32092,32092,Wallet,Paid
32093,32093,Cash,Paid
32094,32094,Debit Card,Paid
32095,32095,UPI,Paid
32096,32096,Credit Card,Paid
32097,32097,Cash,Paid
32098,32098,Debit Card,Paid
32099,32099,Debit Card,Paid
32100,32100,Debit Card,Pending
32101,32101,Debit Card,Pending
32102,32102,UPI,Paid
32103,32103,UPI,Paid
32104,32104,UPI,Paid
32105,32105,Wallet,Paid
32106,32106,Cash,Paid
32107,32107,Credit Card,Paid
32108,32108,Cash,Pending
32109,32109,Wallet,Paid
32110,32110,Net Banking,Paid
32111,32111,Net Banking,Pending
32112,32112,Wallet,Paid
32113,32113,Debit Card,Paid
32114,32114,Credit Card,Paid
32115,32115,Credit Card,Paid
32116,32116,Wallet,Paid
32117,32117,Credit Card,Paid
32118,32118,Net Banking,Paid
32119,32119,Wallet,Paid
32120,32120,Cash,Paid
32121,32121,Net Banking,Paid
32122,32122,Wallet,Paid
32123,32123,UPI,Paid
32124,32124,Debit Card,Paid
32125,32125,UPI,Paid
32126,32126,Credit Card,Paid
32127,32127,Debit Card,Paid
32128,32128,Debit Card,Pending
32129,32129,Wallet,Paid
32130,32130,Credit Card,Paid
32131,32131,Credit Card,Paid
32132,32132,Net Banking,Paid
32133,32133,Cash,Paid
32134,32134,Wallet,Paid
32135,32135,Wallet,Paid
32136,32136,Credit Card,Paid
32137,32137,UPI,Paid
32138,32138,Cash,Paid
32139,32139,Wallet,Paid
32140,32140,Cash,Paid
32141,32141,Net Banking,Paid
32142,32142,Wallet,Paid
32143,32143,UPI,Paid
32144,32144,Net Banking,Paid
32145,32145,Cash,Pending
32146,32146,Wallet,Paid
32147,32147,Debit Card,Paid
32148,32148,Debit Card,Paid
32149,32149,Credit Card,Paid
32150,32150,Net Banking,Paid
32151,32151,UPI,Paid
32152,32152,UPI,Paid
32153,32153,Credit Card,Paid
32154,32154,Debit Card,Paid
32155,32155,UPI,Paid
32156,32156,Wallet,Paid
32157,32157,Cash,Paid
32158,32158,Net Banking,Paid
32159,32159,Cash,Paid
32160,32160,UPI,Paid
32161,32161,Debit Card,Paid
32162,32162,Wallet,Paid
32163,32163,Net Banking,Paid
32164,32164,Cash,Paid
32165,32165,Cash,Paid
32166,32166,Net Banking,Paid
32167,32167,Wallet,Paid
32168,32168,Debit Card,Paid
32169,32169,Credit Card,Paid
32170,32170,Cash,Paid
32171,32171,Wallet,Paid
32172,32172,Credit Card,Paid
32173,32173,UPI,Paid
32174,32174,Cash,Paid
32175,32175,Net Banking,Pending
32176,32176,Wallet,Paid
32177,32177,Debit Card,Paid
32178,32178,Net Banking,Paid
32179,32179,Net Banking,Paid
32180,32180,Wallet,Pending
32181,32181,UPI,Paid
32182,32182,Cash,Paid
32183,32183,Wallet,Paid
32184,32184,UPI,Paid
32185,32185,Wallet,Paid
32186,32186,Cash,Paid
32187,32187,Debit Card,Paid
32188,32188,Wallet,Paid
32189,32189,UPI,Paid
32190,32190,Credit Card,Paid
32191,32191,Net Banking,Paid
32192,32192,Wallet,Paid
32193,32193,Debit Card,Paid
32194,32194,UPI,Paid
32195,32195,Net Banking,Paid
32196,32196,Cash,Paid
32197,32197,Wallet,Paid
32198,32198,Debit Card,Paid
32199,32199,Debit Card,Paid
32200,32200,Net Banking,Paid
32201,32201,UPI,Paid
32202,32202,Credit Card,Paid
32203,32203,Credit Card,Paid
32204,32204,Debit Card,Paid
32205,32205,Wallet,Paid
32206,32206,Wallet,Paid
32207,32207,Cash,Paid
32208,32208,Wallet,Paid
32209,32209,Credit Card,Paid
32210,32210,Credit Card,Paid
32211,32211,Debit Card,Paid
32212,32212,Wallet,Paid
32213,32213,Credit Card,Paid
32214,32214,Wallet,Paid
32215,32215,Wallet,Paid
32216,32216,UPI,Paid
32217,32217,Credit Card,Paid
32218,32218,Credit Card,Paid
32219,32219,Debit Card,Paid
32220,32220,Debit Card,Pending
32221,32221,UPI,Paid
32222,32222,UPI,Paid
32223,32223,Credit Card,Paid
32224,32224,Net Banking,Paid
32225,32225,Debit Card,Paid
32226,32226,Credit Card,Paid
32227,32227,Wallet,Paid
32228,32228,Cash,Paid
32229,32229,Debit Card,Paid
32230,32230,Net Banking,Paid
32231,32231,Net Banking,Paid
32232,32232,Debit Card,Pending
32233,32233,Cash,Paid
32234,32234,Wallet,Paid
32235,32235,Credit Card,Paid
32236,32236,Net Banking,Paid
32237,32237,Cash,Paid
32238,32238,Net Banking,Paid
32239,32239,Cash,Paid
32240,32240,Wallet,Paid
32241,32241,Wallet,Paid
32242,32242,Wallet,Paid
32243,32243,Cash,Paid
32244,32244,Credit Card,Paid
32245,32245,UPI,Paid
32246,32246,Debit Card,Paid
32247,32247,Credit Card,Paid
32248,32248,Debit Card,Paid
32249,32249,Debit Card,Paid
32250,32250,Net Banking,Paid
32251,32251,Debit Card,Paid
32252,32252,Credit Card,Paid
32253,32253,UPI,Paid
32254,32254,Debit Card,Paid
32255,32255,Wallet,Paid
32256,32256,Credit Card,Paid
32257,32257,Net Banking,Paid
32258,32258,Wallet,Paid
32259,32259,Credit Card,Paid
32260,32260,Credit Card,Paid
32261,32261,Wallet,Paid
32262,32262,Wallet,Paid
32263,32263,Debit Card,Paid
32264,32264,UPI,Paid
32265,32265,Credit Card,Paid
32266,32266,UPI,Paid
32267,32267,Credit Card,Paid
32268,32268,Credit Card,Paid
32269,32269,Wallet,Paid
32270,32270,UPI,Paid
32271,32271,Cash,Paid
32272,32272,UPI,Paid
32273,32273,Wallet,Paid
32274,32274,UPI,Paid
32275,32275,Wallet,Paid
32276,32276,Wallet,Paid
32277,32277,Credit Card,Paid
32278,32278,Credit Card,Paid
32279,32279,Debit Card,Paid
32280,32280,Net Banking,Paid
32281,32281,Net Banking,Paid
32282,32282,Wallet,Paid
32283,32283,Credit Card,Paid
32284,32284,Cash,Paid
32285,32285,Credit Card,Paid
32286,32286,Wallet,Paid
32287,32287,Net Banking,Pending
32288,32288,UPI,Paid
32289,32289,Cash,Paid
32290,32290,Cash,Paid
32291,32291,Debit Card,Paid
32292,32292,Wallet,Paid
32293,32293,Wallet,Paid
32294,32294,Wallet,Paid
32295,32295,Credit Card,Paid
32296,32296,UPI,Paid
32297,32297,Cash,Pending
32298,32298,UPI,Paid
32299,32299,Net Banking,Paid
32300,32300,Cash,Paid
32301,32301,Debit Card,Paid
32302,32302,Wallet,Paid
32303,32303,Net Banking,Paid
32304,32304,Debit Card,Paid
32305,32305,Net Banking,Paid
32306,32306,Cash,Paid
32307,32307,Debit Card,Paid
32308,32308,Credit Card,Paid
32309,32309,Net Banking,Paid
32310,32310,Net Banking,Paid
32311,32311,Debit Card,Paid
32312,32312,Credit Card,Paid
32313,32313,Net Banking,Paid
32314,32314,Wallet,Paid
32315,32315,Cash,Paid
32316,32316,UPI,Pending
32317,32317,UPI,Paid
32318,32318,Debit Card,Paid
32319,32319,Wallet,Paid
32320,32320,Wallet,Paid
32321,32321,Net Banking,Paid
32322,32322,UPI,Paid
32323,32323,UPI,Paid
32324,32324,Debit Card,Paid
32325,32325,Net Banking,Pending
32326,32326,Credit Card,Paid
32327,32327,UPI,Paid
32328,32328,Wallet,Paid
32329,32329,UPI,Paid
32330,32330,Wallet,Paid
32331,32331,Debit Card,Paid
32332,32332,Wallet,Paid
32333,32333,Net Banking,Paid
32334,32334,Net Banking,Paid
32335,32335,Credit Card,Paid
32336,32336,Debit Card,Paid
32337,32337,UPI,Paid
32338,32338,Cash,Paid
32339,32339,Net Banking,Paid
32340,32340,Wallet,Paid
32341,32341,Cash,Paid
32342,32342,Credit Card,Paid
32343,32343,Cash,Paid
32344,32344,Debit Card,Paid
32345,32345,UPI,Paid
32346,32346,Cash,Paid
32347,32347,Credit Card,Paid
32348,32348,Cash,Paid
32349,32349,Wallet,Paid
32350,32350,Credit Card,Paid
32351,32351,Net Banking,Paid
32352,32352,Cash,Paid
32353,32353,Net Banking,Paid
32354,32354,Cash,Paid
32355,32355,Wallet,Paid
32356,32356,UPI,Paid
32357,32357,UPI,Paid
32358,32358,UPI,Paid
32359,32359,Net Banking,Paid
32360,32360,Credit Card,Paid
32361,32361,Credit Card,Paid
32362,32362,Net Banking,Paid
32363,32363,Credit Card,Paid
32364,32364,Credit Card,Pending
32365,32365,UPI,Paid
32366,32366,Credit Card,Paid
32367,32367,Wallet,Paid
32368,32368,Debit Card,Paid
32369,32369,Cash,Paid
32370,32370,Debit Card,Paid
32371,32371,Cash,Paid
32372,32372,Wallet,Paid
32373,32373,Wallet,Paid
32374,32374,UPI,Paid
32375,32375,Cash,Paid
32376,32376,Net Banking,Pending
32377,32377,Debit Card,Pending
32378,32378,Net Banking,Paid
32379,32379,Cash,Paid
32380,32380,Net Banking,Paid
32381,32381,UPI,Paid
32382,32382,Debit Card,Paid
32383,32383,Credit Card,Paid
32384,32384,Net Banking,Paid
32385,32385,Net Banking,Paid
32386,32386,Cash,Paid
32387,32387,Credit Card,Paid
32388,32388,Net Banking,Paid
32389,32389,Wallet,Paid
32390,32390,UPI,Paid
32391,32391,Net Banking,Paid
32392,32392,Cash,Paid
32393,32393,Wallet,Paid
32394,32394,Wallet,Paid
32395,32395,Debit Card,Paid
32396,32396,Debit Card,Paid
32397,32397,Wallet,Paid
32398,32398,Cash,Paid
32399,32399,Cash,Paid
32400,32400,Cash,Paid
32401,32401,Net Banking,Paid
32402,32402,Cash,Paid
32403,32403,UPI,Paid
32404,32404,Debit Card,Paid
32405,32405,UPI,Paid
32406,32406,Debit Card,Paid
32407,32407,UPI,Paid
32408,32408,Wallet,Paid
32409,32409,UPI,Paid
32410,32410,Debit Card,Paid
32411,32411,UPI,Paid
32412,32412,Net Banking,Paid
32413,32413,Cash,Paid
32414,32414,Cash,Paid
32415,32415,Cash,Paid
32416,32416,Net Banking,Paid
32417,32417,UPI,Paid
32418,32418,UPI,Paid
32419,32419,UPI,Paid
32420,32420,Net Banking,Paid
32421,32421,Cash,Paid
32422,32422,Debit Card,Paid
32423,32423,Debit Card,Paid
32424,32424,Cash,Paid
32425,32425,Wallet,Paid
32426,32426,Wallet,Paid
32427,32427,Cash,Paid
32428,32428,Debit Card,Paid
32429,32429,Net Banking,Paid
32430,32430,UPI,Paid
32431,32431,UPI,Paid
32432,32432,Cash,Paid
32433,32433,Wallet,Paid
32434,32434,Credit Card,Paid
32435,32435,Net Banking,Paid
32436,32436,Cash,Paid
32437,32437,Debit Card,Paid
32438,32438,Net Banking,Paid
32439,32439,Credit Card,Paid
32440,32440,Net Banking,Paid
32441,32441,Wallet,Paid
32442,32442,Wallet,Paid
32443,32443,Net Banking,Paid
32444,32444,Debit Card,Paid
32445,32445,Wallet,Paid
32446,32446,Cash,Paid
32447,32447,UPI,Paid
32448,32448,Net Banking,Paid
32449,32449,UPI,Paid
32450,32450,Net Banking,Paid
32451,32451,Credit Card,Paid
32452,32452,Net Banking,Paid
32453,32453,Wallet,Paid
32454,32454,Debit Card,Paid
32455,32455,UPI,Paid
32456,32456,Net Banking,Paid
32457,32457,Wallet,Paid
32458,32458,Credit Card,Paid
32459,32459,Wallet,Paid
32460,32460,Net Banking,Paid
32461,32461,Wallet,Paid
32462,32462,Credit Card,Paid
32463,32463,Net Banking,Paid
32464,32464,Credit Card,Paid
32465,32465,Wallet,Paid
32466,32466,Net Banking,Pending
32467,32467,UPI,Paid
32468,32468,Net Banking,Paid
32469,32469,Debit Card,Paid
32470,32470,Debit Card,Paid
32471,32471,Net Banking,Paid
32472,32472,Credit Card,Pending
32473,32473,UPI,Paid
32474,32474,Cash,Paid
32475,32475,UPI,Paid
32476,32476,Debit Card,Pending
32477,32477,Wallet,Paid
32478,32478,Debit Card,Paid
32479,32479,UPI,Paid
32480,32480,Cash,Paid
32481,32481,Net Banking,Paid
32482,32482,Debit Card,Paid
32483,32483,Debit Card,Paid
32484,32484,Debit Card,Paid
32485,32485,Debit Card,Paid
32486,32486,Wallet,Paid
32487,32487,Net Banking,Paid
32488,32488,Cash,Pending
32489,32489,UPI,Paid
32490,32490,Cash,Paid
32491,32491,Credit Card,Pending
32492,32492,Net Banking,Paid
32493,32493,Credit Card,Paid
32494,32494,UPI,Paid
32495,32495,Net Banking,Paid
32496,32496,Wallet,Paid
32497,32497,UPI,Paid
32498,32498,UPI,Paid
32499,32499,Net Banking,Paid
32500,32500,Credit Card,Paid
32501,32501,Net Banking,Paid
32502,32502,Debit Card,Paid
32503,32503,Debit Card,Paid
32504,32504,Net Banking,Paid
32505,32505,Debit Card,Paid
32506,32506,Credit Card,Paid
32507,32507,Net Banking,Paid
32508,32508,Wallet,Paid
32509,32509,Credit Card,Paid
32510,32510,Net Banking,Paid
32511,32511,Cash,Paid
32512,32512,UPI,Paid
32513,32513,Wallet,Paid
32514,32514,Wallet,Paid
32515,32515,UPI,Paid
32516,32516,Net Banking,Paid
32517,32517,Credit Card,Paid
32518,32518,Wallet,Paid
32519,32519,Debit Card,Paid
32520,32520,Net Banking,Paid
32521,32521,Net Banking,Paid
32522,32522,UPI,Paid
32523,32523,Credit Card,Paid
32524,32524,Cash,Paid
32525,32525,Wallet,Paid
32526,32526,Debit Card,Paid
32527,32527,Credit Card,Paid
32528,32528,Wallet,Paid
32529,32529,Net Banking,Paid
32530,32530,Debit Card,Paid
32531,32531,Net Banking,Paid
32532,32532,Cash,Paid
32533,32533,Net Banking,Paid
32534,32534,UPI,Paid
32535,32535,UPI,Paid
32536,32536,Wallet,Paid
32537,32537,Wallet,Paid
32538,32538,Wallet,Paid
32539,32539,UPI,Paid
32540,32540,Credit Card,Paid
32541,32541,Wallet,Paid
32542,32542,Cash,Paid
32543,32543,Net Banking,Paid
32544,32544,Cash,Paid
32545,32545,Net Banking,Paid
32546,32546,Cash,Paid
32547,32547,Wallet,Paid
32548,32548,Credit Card,Paid
32549,32549,Credit Card,Paid
32550,32550,Cash,Paid
32551,32551,Wallet,Paid
32552,32552,UPI,Paid
32553,32553,Debit Card,Paid
32554,32554,Wallet,Paid
32555,32555,Cash,Paid
32556,32556,Wallet,Paid
32557,32557,Debit Card,Paid
32558,32558,Debit Card,Paid
32559,32559,Wallet,Paid
32560,32560,Debit Card,Paid
32561,32561,Credit Card,Paid
32562,32562,Debit Card,Paid
32563,32563,Credit Card,Paid
32564,32564,UPI,Pending
32565,32565,Net Banking,Paid
32566,32566,Wallet,Paid
32567,32567,Debit Card,Paid
32568,32568,Net Banking,Paid
32569,32569,Credit Card,Paid
32570,32570,Credit Card,Pending
32571,32571,Credit Card,Paid
32572,32572,Credit Card,Paid
32573,32573,Net Banking,Paid
32574,32574,Wallet,Paid
32575,32575,Wallet,Paid
32576,32576,Cash,Paid
32577,32577,Credit Card,Paid
32578,32578,Cash,Paid
32579,32579,Wallet,Paid
32580,32580,Cash,Paid
32581,32581,Wallet,Paid
32582,32582,Credit Card,Paid
32583,32583,Debit Card,Paid
32584,32584,UPI,Paid
32585,32585,Net Banking,Paid
32586,32586,UPI,Paid
32587,32587,Net Banking,Paid
32588,32588,Credit Card,Paid
32589,32589,UPI,Paid
32590,32590,Net Banking,Pending
32591,32591,Credit Card,Paid
32592,32592,Net Banking,Paid
32593,32593,UPI,Paid
32594,32594,Cash,Pending
32595,32595,Net Banking,Paid
32596,32596,Credit Card,Paid
32597,32597,UPI,Paid
32598,32598,Wallet,Paid
32599,32599,Wallet,Paid
32600,32600,Net Banking,Paid
32601,32601,Debit Card,Paid
32602,32602,Debit Card,Paid
32603,32603,Wallet,Paid
32604,32604,UPI,Paid
32605,32605,Net Banking,Paid
32606,32606,Cash,Paid
32607,32607,Wallet,Paid
32608,32608,Cash,Paid
32609,32609,UPI,Paid
32610,32610,Credit Card,Paid
32611,32611,Wallet,Paid
32612,32612,Wallet,Paid
32613,32613,Debit Card,Paid
32614,32614,UPI,Paid
32615,32615,Cash,Paid
32616,32616,Net Banking,Paid
32617,32617,Cash,Paid
32618,32618,Wallet,Paid
32619,32619,Net Banking,Paid
32620,32620,Wallet,Paid
32621,32621,Debit Card,Paid
32622,32622,Credit Card,Paid
32623,32623,Cash,Paid
32624,32624,Cash,Paid
32625,32625,UPI,Paid
32626,32626,Net Banking,Paid
32627,32627,UPI,Paid
32628,32628,Credit Card,Paid
32629,32629,UPI,Paid
32630,32630,Net Banking,Paid
32631,32631,UPI,Paid
32632,32632,Wallet,Paid
32633,32633,Wallet,Pending
32634,32634,Cash,Pending
32635,32635,Debit Card,Paid
32636,32636,UPI,Paid
32637,32637,Debit Card,Paid
32638,32638,Wallet,Paid
32639,32639,Net Banking,Paid
32640,32640,Wallet,Paid
32641,32641,UPI,Paid
32642,32642,Wallet,Pending
32643,32643,Net Banking,Pending
32644,32644,Cash,Paid
32645,32645,Net Banking,Paid
32646,32646,Debit Card,Paid
32647,32647,Wallet,Paid
32648,32648,Net Banking,Paid
32649,32649,Wallet,Paid
32650,32650,Debit Card,Paid
32651,32651,UPI,Paid
32652,32652,Credit Card,Paid
32653,32653,Net Banking,Paid
32654,32654,Wallet,Paid
32655,32655,Wallet,Pending
32656,32656,Cash,Paid
32657,32657,Cash,Paid
32658,32658,UPI,Paid
32659,32659,Wallet,Paid
32660,32660,Cash,Paid
32661,32661,Credit Card,Paid
32662,32662,Debit Card,Paid
32663,32663,Wallet,Paid
32664,32664,Cash,Paid
32665,32665,Credit Card,Paid
32666,32666,Cash,Paid
32667,32667,Net Banking,Paid
32668,32668,Wallet,Paid
32669,32669,Wallet,Paid
32670,32670,Net Banking,Paid
32671,32671,Credit Card,Paid
32672,32672,UPI,Paid
32673,32673,Debit Card,Paid
32674,32674,Credit Card,Paid
32675,32675,Net Banking,Paid
32676,32676,UPI,Paid
32677,32677,Debit Card,Paid
32678,32678,Wallet,Paid
32679,32679,Credit Card,Paid
32680,32680,Debit Card,Paid
32681,32681,Debit Card,Paid
32682,32682,Net Banking,Paid
32683,32683,Credit Card,Paid
32684,32684,Wallet,Paid
32685,32685,Wallet,Paid
32686,32686,Debit Card,Paid
32687,32687,Debit Card,Pending
32688,32688,Debit Card,Paid
32689,32689,Debit Card,Paid
32690,32690,UPI,Paid
32691,32691,Credit Card,Paid
32692,32692,Net Banking,Paid
32693,32693,Cash,Paid
32694,32694,UPI,Paid
32695,32695,UPI,Paid
32696,32696,Wallet,Paid
32697,32697,Net Banking,Paid
32698,32698,Net Banking,Paid
32699,32699,Credit Card,Paid
32700,32700,Credit Card,Paid
32701,32701,Wallet,Paid
32702,32702,Net Banking,Paid
32703,32703,Credit Card,Paid
32704,32704,Debit Card,Paid
32705,32705,Wallet,Paid
32706,32706,Net Banking,Paid
32707,32707,Wallet,Paid
32708,32708,Wallet,Paid
32709,32709,Cash,Paid
32710,32710,Credit Card,Paid
32711,32711,Cash,Paid
32712,32712,Wallet,Paid
32713,32713,Debit Card,Paid
32714,32714,Wallet,Pending
32715,32715,Wallet,Paid
32716,32716,UPI,Paid
32717,32717,Net Banking,Pending
32718,32718,Wallet,Paid
32719,32719,Cash,Paid
32720,32720,Wallet,Pending
32721,32721,Credit Card,Paid
32722,32722,UPI,Paid
32723,32723,Credit Card,Paid
32724,32724,UPI,Paid
32725,32725,Net Banking,Paid
32726,32726,Credit Card,Paid
32727,32727,Debit Card,Paid
32728,32728,Cash,Paid
32729,32729,Wallet,Paid
32730,32730,Wallet,Paid
32731,32731,Credit Card,Paid
32732,32732,Debit Card,Paid
32733,32733,Wallet,Paid
32734,32734,Debit Card,Paid
32735,32735,Cash,Paid
32736,32736,Wallet,Paid
32737,32737,Credit Card,Paid
32738,32738,Credit Card,Paid
32739,32739,Cash,Paid
32740,32740,Net Banking,Paid
32741,32741,Cash,Paid
32742,32742,Debit Card,Pending
32743,32743,Cash,Paid
32744,32744,Net Banking,Paid
32745,32745,Credit Card,Paid
32746,32746,Credit Card,Paid
32747,32747,UPI,Paid
32748,32748,Net Banking,Paid
32749,32749,Net Banking,Paid
32750,32750,Cash,Paid
32751,32751,Debit Card,Paid
32752,32752,Debit Card,Paid
32753,32753,Wallet,Paid
32754,32754,Credit Card,Paid
32755,32755,Wallet,Paid
32756,32756,Cash,Paid
32757,32757,Credit Card,Paid
32758,32758,Debit Card,Paid
32759,32759,Credit Card,Paid
32760,32760,Credit Card,Paid
32761,32761,Credit Card,Paid
32762,32762,Wallet,Paid
32763,32763,Cash,Pending
32764,32764,UPI,Paid
32765,32765,Wallet,Paid
32766,32766,Debit Card,Paid
32767,32767,Cash,Paid
32768,32768,Wallet,Paid
32769,32769,Credit Card,Pending
32770,32770,Net Banking,Paid
32771,32771,Cash,Paid
32772,32772,Cash,Paid
32773,32773,Debit Card,Paid
32774,32774,UPI,Paid
32775,32775,Credit Card,Paid
32776,32776,Cash,Paid
32777,32777,Cash,Paid
32778,32778,UPI,Paid
32779,32779,Wallet,Paid
32780,32780,Wallet,Paid
32781,32781,Wallet,Paid
32782,32782,Wallet,Paid
32783,32783,Wallet,Paid
32784,32784,UPI,Paid
32785,32785,Credit Card,Paid
32786,32786,Debit Card,Paid
