order_id,customer_id,store_id,order_date
30363,7200,1,2024-12-01
30364,3631,9,2022-08-18
30365,2046,9,2025-10-15
30366,2369,4,2022-08-04
30367,9462,2,2025-06-16
30368,1133,2,2025-10-23
30369,1481,9,2022-01-30
30370,4529,4,2025-12-17
30371,6891,3,2022-04-09
30372,766,10,2024-11-05
30373,1408,3,2024-03-08
30374,2682,6,2024-08-22
30375,9158,9,2023-04-09
30376,4329,10,2025-03-26
30377,7526,10,2025-01-04
30378,9708,5,2024-09-09
30379,8508,8,2022-10-10
30380,1645,7,2022-03-23
30381,4474,7,2023-05-01
30382,6006,3,2022-03-27
30383,6098,8,2023-11-02
30384,1043,7,2024-04-10
30385,4411,8,2023-01-17
30386,4026,5,2024-09-22
30387,4456,1,2022-08-21
30388,4409,4,2023-05-24
30389,2957,8,2025-09-03
30390,9898,10,2025-02-13
30391,5939,8,2022-01-13
30392,8380,8,2022-08-17
30393,5304,6,2025-06-10
30394,1703,6,2023-03-10
30395,4932,3,2022-01-01
30396,5479,1,2024-12-04
30397,9790,1,2025-03-06
30398,9466,6,2025-02-05
30399,7606,5,2022-04-03
30400,6672,1,2022-10-31
30401,7149,4,2022-04-09
30402,835,10,2024-04-11
30403,831,4,2024-12-27
30404,3318,4,2023-01-30
30405,2247,3,2024-03-10
30406,9494,5,2025-03-17
30407,9750,6,2025-11-17
30408,344,4,2024-12-31
30409,374,3,2022-10-17
30410,9828,4,2025-11-20
30411,5838,8,2024-04-03
30412,7623,5,2023-05-31
30413,5368,10,2025-02-28
30414,2947,9,2024-02-22
30415,7045,1,2022-01-22
30416,4355,4,2025-09-25
30417,6409,10,2023-06-30
30418,9389,4,2025-10-09
30419,7451,6,2025-07-17
30420,3977,6,2025-06-21
30421,3547,4,2023-11-27
30422,9832,1,2022-10-02
30423,3476,10,2024-08-24
30424,912,8,2024-10-13
30425,7128,10,2023-09-09
30426,4662,6,2023-02-05
30427,2256,3,2023-02-18
30428,8535,5,2025-11-19
30429,2754,5,2023-08-31
30430,7877,7,2025-12-28
30431,7725,7,2022-10-17
30432,6562,8,2022-06-12
30433,7880,6,2023-04-03
30434,4400,10,2024-12-22
30435,3706,9,2025-04-24
30436,4332,3,2025-05-27
30437,3728,7,2025-06-17
30438,7328,6,2023-05-14
30439,5628,10,2025-12-26
30440,7875,1,2025-06-10
30441,908,5,2023-01-11
30442,8071,4,2025-05-31
30443,948,1,2023-12-11
30444,5879,6,2025-05-15
30445,9303,5,2022-11-23
30446,368,5,2025-01-05
30447,5821,3,2024-09-13
30448,4547,10,2025-05-23
30449,8704,1,2022-11-17
30450,7599,9,2024-10-14
30451,3029,1,2023-04-29
30452,4126,10,2022-07-02
30453,4668,7,2023-05-03
30454,9867,4,2022-10-06
30455,6242,7,2023-08-03
30456,8988,3,2025-09-13
30457,8404,5,2022-11-03
30458,4472,1,2025-05-01
30459,5970,8,2022-10-24
30460,2602,1,2025-12-18
30461,2452,10,2023-04-16
30462,2663,9,2025-12-08
30463,1509,2,2022-01-06
30464,8189,4,2022-03-11
30465,3322,3,2023-01-23
30466,797,1,2023-09-19
30467,6327,9,2024-01-28
30468,5618,1,2025-12-14
30469,2028,5,2023-12-01
30470,444,2,2024-06-01
30471,4226,3,2025-12-22
30472,6006,5,2022-05-28
30473,2491,5,2025-10-08
30474,2481,9,2023-10-23
30475,1262,6,2023-11-13
30476,2420,9,2024-11-18
30477,7588,9,2022-09-13
30478,1051,3,2024-05-10
30479,3838,5,2022-07-08
30480,510,9,2025-12-13
30481,9260,8,2025-12-08
30482,7632,3,2023-06-26
30483,1594,4,2023-10-20
30484,7673,7,2023-06-27
30485,1786,2,2022-10-27
30486,674,9,2025-03-23
30487,9565,6,2023-05-08
30488,6845,8,2024-03-16
30489,8544,3,2023-09-05
30490,4637,8,2022-08-23
30491,298,3,2023-05-06
30492,9901,5,2022-04-23
30493,9062,7,2025-07-08
30494,3420,10,2022-03-03
30495,9277,7,2024-12-07
30496,5822,7,2022-02-15
30497,7792,6,2024-09-09
30498,8650,3,2023-03-02
30499,5430,3,2022-03-05
30500,4904,9,2023-02-24
30501,6027,2,2023-06-19
30502,9004,6,2022-03-14
30503,1284,1,2025-10-04
30504,2422,2,2022-11-13
30505,616,1,2024-08-08
30506,4402,1,2023-08-28
30507,1034,2,2025-08-03
30508,5501,3,2022-08-25
30509,5861,8,2022-09-07
30510,1068,5,2023-06-05
30511,527,10,2024-08-14
30512,9805,3,2022-03-27
30513,1386,7,2022-11-07
30514,5311,2,2022-11-18
30515,5483,10,2025-06-08
30516,4370,6,2023-02-04
30517,2840,8,2022-07-22
30518,8717,7,2024-01-18
30519,7134,3,2024-10-01
30520,8443,8,2023-02-13
30521,214,9,2022-11-09
30522,1281,9,2024-02-02
30523,5542,8,2022-04-22
30524,7974,4,2024-05-16
30525,8573,1,2024-04-15
30526,562,6,2025-10-21
30527,7534,4,2022-12-29
30528,3392,9,2025-12-22
30529,518,2,2022-09-28
30530,9643,5,2025-10-29
30531,6670,8,2024-04-11
30532,6484,5,2022-06-29
30533,3108,9,2024-06-20
30534,3797,7,2025-02-20
30535,3519,1,2022-12-30
30536,4068,1,2022-04-16
30537,9647,1,2024-09-15
30538,3360,6,2022-07-04
30539,4329,8,2025-06-22
30540,5959,3,2024-05-25
30541,8540,3,2022-11-20
30542,4976,2,2023-03-02
30543,1503,2,2024-01-09
30544,8834,5,2025-03-20
30545,1673,2,2022-06-21
30546,6827,7,2023-04-23
30547,3042,3,2025-02-15
30548,7396,1,2023-09-12
30549,1809,1,2023-10-15
30550,2514,9,2025-10-10
30551,2486,6,2022-04-20
30552,6203,2,2025-04-29
30553,54,4,2025-01-14
30554,7794,7,2025-04-18
30555,2883,8,2024-02-11
30556,9445,10,2022-06-03
30557,6391,5,2024-09-11
30558,4613,8,2024-04-29
30559,7163,1,2025-06-26
30560,7039,2,2023-12-20
30561,3935,10,2024-08-31
30562,4500,9,2023-04-13
30563,1084,1,2023-10-09
30564,8561,2,2022-09-13
30565,1241,4,2022-01-29
30566,2859,10,2022-05-31
30567,3516,10,2025-05-04
30568,6328,6,2023-06-10
30569,8472,3,2022-01-13
30570,7700,7,2024-02-06
30571,6378,9,2025-07-28
30572,5400,1,2024-05-29
30573,1919,8,2024-03-13
30574,5071,2,2022-07-28
30575,3252,3,2025-04-17
30576,7788,2,2025-03-29
30577,2128,8,2025-12-21
30578,3662,6,2023-10-28
30579,7060,3,2023-12-04
30580,7383,7,2024-03-30
30581,4610,8,2025-10-31
30582,1042,8,2024-05-04
30583,7790,2,2023-06-21
30584,9074,8,2024-01-02
30585,1025,2,2022-04-05
30586,7050,6,2024-07-14
30587,3387,4,2025-11-06
30588,9917,5,2025-08-17
30589,2345,3,2024-04-13
30590,4244,8,2022-09-01
30591,8329,8,2024-03-14
30592,3576,3,2025-09-03
30593,6122,9,2022-02-20
30594,6993,9,2022-02-10
30595,8329,9,2022-12-30
30596,1458,9,2024-11-30
30597,3461,9,2022-01-26
30598,9895,6,2024-03-16
30599,6800,3,2025-07-25
30600,5648,7,2024-11-15
30601,5761,2,2025-09-15
30602,2904,6,2025-12-02
30603,7185,5,2023-10-21
30604,6389,3,2025-11-02
30605,3307,1,2025-07-15
30606,169,8,2022-11-23
30607,5228,4,2023-02-17
30608,9500,3,2022-08-05
30609,9209,9,2025-06-24
30610,1275,8,2024-11-29
30611,2648,10,2025-12-22
30612,510,1,2023-01-13
30613,3533,4,2023-09-23
30614,7860,5,2023-04-13
30615,8268,4,2025-10-12
30616,1239,5,2024-05-22
30617,9177,8,2023-11-03
30618,2961,1,2025-09-09
30619,529,4,2022-07-13
30620,896,7,2022-06-26
30621,8604,10,2022-04-12
30622,1140,10,2023-05-10
30623,3014,6,2025-03-02
30624,7680,9,2025-08-05
30625,1931,10,2023-12-02
30626,7102,6,2024-04-20
30627,8029,7,2025-03-14
30628,3318,1,2022-03-07
30629,3950,6,2023-06-14
30630,7243,4,2022-06-18
30631,6212,2,2024-08-14
30632,4953,2,2025-05-06
30633,725,10,2023-08-25
30634,6239,8,2022-10-05
30635,5126,10,2025-07-09
30636,9884,6,2022-11-16
30637,5147,10,2023-11-28
30638,3980,2,2025-06-17
30639,2842,5,2024-07-11
30640,4363,8,2025-11-26
30641,9747,8,2023-01-03
30642,7472,8,2024-02-04
30643,4986,10,2024-03-07
30644,4161,4,2024-11-22
30645,8592,8,2022-06-10
30646,2489,4,2023-04-07
30647,2821,1,2025-11-21
30648,1144,6,2023-11-24
30649,1936,1,2023-08-22
30650,9695,3,2023-05-06
30651,1930,10,2022-03-26
30652,5010,6,2022-06-13
30653,1934,8,2025-12-28
30654,459,2,2022-04-20
30655,168,1,2022-12-18
30656,6138,10,2024-12-17
30657,4974,9,2023-02-08
30658,160,9,2023-09-14
30659,4759,8,2025-01-28
30660,4887,3,2023-10-22
30661,809,1,2023-08-26
30662,4765,3,2024-12-20
30663,6206,10,2022-10-13
30664,9922,4,2023-09-25
30665,903,2,2023-02-04
30666,8122,4,2024-03-17
30667,8371,7,2025-03-06
30668,761,10,2025-12-26
30669,7386,1,2024-01-22
30670,8893,7,2025-02-05
30671,2398,5,2022-05-15
30672,2767,6,2023-12-28
30673,2595,7,2022-12-21
30674,7983,10,2024-06-10
30675,9642,6,2025-12-27
30676,4442,7,2024-03-16
30677,4231,1,2023-11-01
30678,9774,5,2023-01-04
30679,1808,6,2022-11-14
30680,7349,4,2023-10-31
30681,5719,8,2023-08-03
30682,3564,6,2024-07-28
30683,7428,1,2022-02-21
30684,6656,6,2022-04-24
30685,5283,6,2023-01-07
30686,7868,6,2022-06-21
30687,475,8,2023-01-11
30688,7143,5,2022-04-07
30689,1047,10,2022-03-24
30690,6343,7,2022-04-28
30691,5064,10,2025-03-17
30692,2673,8,2024-07-19
30693,1397,8,2024-03-08
30694,8032,8,2022-12-02
30695,929,9,2023-09-25
30696,2781,4,2023-12-02
30697,2993,1,2023-01-08
30698,621,9,2025-12-06
30699,986,6,2025-11-05
30700,8382,3,2022-07-27
30701,7178,4,2025-05-17
30702,7684,2,2025-01-24
30703,4435,1,2023-09-29
30704,7441,8,2024-07-09
30705,3002,4,2025-02-15
30706,7615,1,2024-06-30
30707,1919,1,2024-01-26
30708,3137,1,2025-03-07
30709,7850,6,2025-06-18
30710,9057,1,2022-08-28
30711,1245,5,2024-07-31
30712,195,9,2022-12-02
30713,6152,9,2022-03-29
30714,2280,1,2023-08-14
30715,4375,7,2024-08-05
30716,2143,1,2024-03-30
30717,6223,2,2024-12-15
30718,3281,5,2022-05-27
30719,7254,7,2024-10-18
30720,5906,1,2024-11-06
30721,8721,3,2023-02-26
30722,2085,1,2024-08-23
30723,7302,7,2022-02-28
30724,8539,4,2025-06-15
30725,7129,4,2022-03-27
30726,2184,6,2022-12-09
30727,2543,2,2023-12-07
30728,5826,8,2022-06-12
30729,3425,6,2025-12-16
30730,8653,10,2025-02-16
30731,213,4,2023-12-06
30732,3694,7,2024-11-28
30733,2737,8,2025-12-26
30734,208,4,2024-02-08
30735,1895,7,2025-08-27
30736,3575,1,2022-08-16
30737,6130,7,2023-02-12
30738,3648,2,2022-05-05
30739,5931,7,2025-10-16
30740,9041,3,2022-06-15
30741,284,3,2022-03-17
30742,4246,9,2023-06-03
30743,1652,4,2024-06-24
30744,1363,10,2025-07-13
30745,956,2,2023-01-03
30746,3518,8,2022-04-14
30747,9181,10,2025-09-12
30748,8264,8,2025-10-16
30749,5743,7,2022-10-28
30750,670,1,2025-05-11
30751,6709,9,2025-01-27
30752,7085,7,2025-11-20
30753,6458,5,2025-03-30
30754,7002,1,2024-03-24
30755,4783,2,2024-03-01
30756,8829,1,2025-10-11
30757,2881,4,2024-07-01
30758,418,10,2025-02-21
30759,7474,8,2024-08-31
30760,605,3,2025-02-22
30761,5987,7,2022-06-18
30762,9118,1,2023-04-30
30763,6907,2,2024-03-15
30764,6531,5,2022-05-17
30765,7706,9,2023-04-11
30766,6162,4,2023-10-19
30767,8357,5,2022-05-10
30768,5258,5,2025-04-12
30769,858,8,2022-11-05
30770,1029,7,2022-07-25
30771,1436,9,2025-12-04
30772,6466,4,2022-06-23
30773,5874,5,2025-10-31
30774,3329,10,2025-01-12
30775,3424,10,2022-10-05
30776,5883,7,2025-12-06
30777,8706,9,2023-01-27
30778,1454,6,2022-05-28
30779,1017,7,2023-02-13
30780,6128,8,2025-04-21
30781,9723,4,2022-01-07
30782,6389,2,2023-08-13
30783,4208,1,2022-12-05
30784,9529,5,2024-11-09
30785,8763,1,2023-04-13
30786,2977,8,2022-06-22
30787,9648,10,2022-02-23
30788,797,3,2024-07-08
30789,3366,10,2025-02-25
30790,1068,8,2023-10-13
30791,8696,10,2022-09-22
30792,3084,4,2022-03-31
30793,6402,3,2025-10-16
30794,7315,7,2025-02-17
30795,2038,1,2023-03-16
30796,660,6,2023-04-20
30797,2864,2,2024-06-16
30798,3272,3,2025-04-28
30799,409,8,2024-01-20
30800,6664,2,2024-04-26
30801,78,4,2025-07-27
30802,1784,3,2023-09-08
30803,5038,8,2025-12-18
30804,1776,7,2024-03-29
30805,1871,6,2023-05-01
30806,9624,3,2023-04-29
30807,3623,1,2025-08-06
30808,5542,1,2024-11-09
30809,6347,8,2022-07-04
30810,3075,6,2022-06-18
30811,560,10,2024-01-13
30812,1238,6,2025-05-19
30813,677,2,2023-05-24
30814,8986,10,2024-01-21
30815,9477,4,2025-05-03
30816,471,3,2024-07-18
30817,1954,3,2023-06-20
30818,3349,7,2024-08-11
30819,9733,10,2023-04-01
30820,7750,2,2022-10-31
30821,2886,5,2025-10-21
30822,3390,5,2023-09-10
30823,9232,8,2023-06-23
30824,9238,3,2023-01-05
30825,6655,8,2025-04-04
30826,5580,2,2024-06-14
30827,5316,7,2023-09-15
30828,9707,5,2023-12-26
30829,3919,5,2023-09-09
30830,9220,2,2025-03-01
30831,2559,7,2024-09-10
30832,9285,8,2023-07-14
30833,2621,1,2025-12-22
30834,2874,7,2022-10-27
30835,6832,6,2024-08-18
30836,7856,9,2022-03-30
30837,4548,4,2023-04-13
30838,5519,8,2024-01-27
30839,286,5,2023-03-21
30840,5089,6,2022-12-14
30841,7451,2,2022-12-02
30842,4042,5,2022-04-02
30843,7064,4,2024-10-13
30844,4376,9,2023-04-16
30845,6362,4,2022-08-06
30846,8779,3,2022-01-17
30847,3254,7,2023-07-28
30848,7003,6,2022-04-04
30849,7219,7,2022-01-29
30850,6244,5,2025-08-03
30851,6987,7,2024-04-30
30852,2886,9,2023-01-02
30853,7124,7,2025-10-26
30854,1879,5,2024-09-23
30855,9244,3,2025-04-28
30856,1199,5,2025-01-26
30857,2567,7,2025-12-14
30858,5445,2,2023-04-19
30859,588,7,2025-02-23
30860,6565,8,2023-07-13
30861,5424,9,2023-04-08
30862,3243,5,2025-03-19
30863,8959,4,2025-06-29
30864,9303,1,2025-08-14
30865,4852,7,2022-08-21
30866,888,6,2023-08-17
30867,7991,10,2023-04-09
30868,7568,5,2022-08-10
30869,5300,7,2023-07-07
30870,9805,1,2022-05-16
30871,2261,2,2023-07-21
30872,8280,2,2024-06-27
30873,4246,7,2025-11-14
30874,684,1,2024-02-16
30875,5135,6,2025-08-31
30876,4174,6,2022-11-07
30877,5394,9,2025-01-21
30878,594,5,2025-07-24
30879,7845,2,2024-03-01
30880,8812,1,2024-02-29
30881,255,6,2025-07-01
30882,220,3,2022-09-13
30883,2244,1,2023-07-01
30884,436,7,2022-07-25
30885,7465,5,2025-03-15
30886,5870,4,2022-01-16
30887,9267,5,2024-02-04
30888,4069,1,2025-09-18
30889,9861,2,2025-12-20
30890,1658,2,2025-07-26
30891,2629,7,2024-10-24
30892,4728,6,2025-06-09
30893,6169,9,2023-07-06
30894,6695,10,2023-04-20
30895,1864,1,2025-09-12
30896,44,2,2023-03-06
30897,7872,8,2025-05-18
30898,9047,4,2024-08-24
30899,1668,1,2023-10-26
30900,728,7,2022-08-19
30901,3026,7,2022-11-11
30902,3911,8,2024-10-14
30903,2273,5,2024-09-14
30904,2233,1,2025-04-12
30905,8169,3,2024-06-24
30906,6514,9,2024-10-09
30907,7345,4,2025-11-06
30908,3937,4,2024-01-29
30909,422,10,2022-02-13
30910,449,10,2022-01-08
30911,7363,4,2022-03-18
30912,4537,4,2024-05-07
30913,5740,6,2023-03-18
30914,596,7,2023-06-19
30915,1717,4,2024-11-13
30916,2603,7,2022-06-03
30917,4048,6,2023-07-03
30918,555,2,2022-05-27
30919,8351,2,2023-07-08
30920,6287,1,2025-03-30
30921,8524,8,2022-09-06
30922,3624,9,2025-03-11
30923,1916,3,2022-06-13
30924,780,3,2023-04-24
30925,2787,6,2025-08-30
30926,93,3,2024-01-18
30927,4739,10,2025-04-26
30928,2456,7,2024-09-16
30929,706,7,2023-02-13
30930,3670,10,2023-04-16
30931,9643,10,2023-02-22
30932,4360,7,2023-02-22
30933,2612,4,2024-04-27
30934,5737,9,2024-01-10
30935,3873,10,2023-04-28
30936,9472,1,2025-02-13
30937,4857,2,2025-04-23
30938,246,5,2024-02-27
30939,1115,1,2025-12-17
30940,316,5,2022-01-27
30941,7851,1,2025-11-19
30942,3072,9,2022-06-06
30943,8291,6,2024-03-27
30944,2366,7,2023-09-01
30945,4083,9,2024-05-18
30946,9412,3,2024-10-16
30947,5744,3,2025-12-25
30948,4613,6,2025-08-30
30949,667,10,2024-08-28
30950,7510,1,2022-04-13
30951,971,5,2022-05-10
30952,5232,4,2022-11-04
30953,1936,7,2022-11-27
30954,388,9,2025-03-13
30955,2250,9,2025-08-24
30956,1426,4,2025-05-04
30957,6433,10,2025-10-13
30958,6190,8,2023-11-24
30959,9137,2,2023-01-30
30960,2622,8,2023-02-26
30961,3631,7,2025-06-16
30962,6268,1,2025-12-29
30963,6169,7,2023-03-25
30964,46,3,2025-08-22
30965,5833,7,2025-06-07
30966,7497,9,2023-09-30
30967,2487,10,2022-01-09
30968,8591,2,2022-04-21
30969,5440,7,2025-01-27
30970,5599,6,2022-04-30
30971,4623,7,2025-09-21
30972,5669,7,2024-08-03
30973,96,6,2022-08-02
30974,4635,8,2023-04-17
30975,9603,10,2023-01-11
30976,3459,9,2025-05-05
30977,6017,9,2023-05-30
30978,4434,10,2022-11-01
30979,3037,2,2023-11-21
30980,311,8,2025-04-23
30981,6389,5,2024-01-23
30982,2096,1,2024-08-27
30983,9968,3,2025-02-08
30984,4729,5,2023-08-01
30985,2322,1,2024-11-03
30986,1985,10,2024-03-15
30987,9156,2,2024-04-18
30988,3715,9,2022-02-15
30989,7788,3,2024-05-07
30990,5810,3,2025-09-24
30991,7393,5,2025-10-03
30992,3701,3,2023-05-29
30993,6301,8,2022-11-16
30994,3868,1,2023-08-03
30995,4003,1,2025-04-05
30996,1381,1,2025-01-22
30997,8865,9,2023-12-27
30998,1593,9,2023-07-12
30999,1666,6,2025-03-08
31000,6965,3,2022-02-12
31001,4077,10,2025-07-18
31002,5044,1,2023-08-18
31003,9922,1,2025-10-26
31004,5962,1,2022-11-08
31005,7856,7,2024-04-13
31006,2290,4,2024-01-20
31007,3507,7,2023-08-11
31008,8212,7,2024-06-09
31009,3569,1,2022-11-28
31010,4230,8,2025-11-02
31011,4847,6,2025-08-03
31012,6807,10,2023-03-25
31013,4122,10,2024-10-27
31014,8737,4,2024-12-21
31015,3887,5,2024-11-20
31016,7382,5,2022-06-15
31017,4117,3,2022-11-02
31018,628,8,2023-01-10
31019,8901,4,2023-11-05
31020,8985,6,2025-03-22
31021,293,8,2025-06-30
31022,5490,8,2023-01-17
31023,166,2,2025-11-29
31024,5180,7,2025-11-09
31025,4829,8,2024-06-16
31026,5432,2,2023-08-31
31027,1541,1,2023-03-22
31028,371,4,2023-01-14
31029,5240,5,2023-06-28
31030,4431,8,2023-07-21
31031,9259,2,2024-11-03
31032,2309,5,2024-12-17
31033,4851,5,2024-07-30
31034,3843,2,2022-04-29
31035,5019,10,2023-05-30
31036,8914,3,2025-02-09
31037,2450,2,2024-01-21
31038,9368,2,2022-01-22
31039,7162,3,2023-03-11
31040,9164,1,2024-06-07
31041,8034,7,2023-11-12
31042,2004,8,2022-05-18
31043,9488,10,2025-07-20
31044,3031,4,2025-02-02
31045,3537,1,2022-04-12
31046,1997,5,2025-02-02
31047,9289,6,2025-12-14
31048,6021,7,2024-05-17
31049,8083,1,2022-08-08
31050,1748,5,2024-06-20
31051,4487,4,2024-12-27
31052,6913,9,2024-01-08
31053,4951,4,2022-07-04
31054,2896,2,2025-02-25
31055,2375,7,2022-02-24
31056,2081,4,2025-04-12
31057,1125,1,2024-06-13
31058,728,8,2023-10-04
31059,9840,10,2024-05-20
31060,8034,7,2022-05-20
31061,1396,7,2024-11-07
31062,3538,3,2025-02-25
31063,6791,10,2024-12-26
31064,3758,3,2022-06-29
31065,1698,10,2022-03-25
31066,8938,8,2022-08-12
31067,3681,4,2024-01-20
31068,2559,5,2023-05-22
31069,6097,3,2022-01-16
31070,8840,10,2024-02-14
31071,3698,8,2023-09-10
31072,9523,8,2024-02-02
31073,5984,10,2023-12-13
31074,9757,6,2025-09-13
31075,5828,9,2022-06-16
31076,2967,10,2024-01-17
31077,5521,1,2023-05-10
31078,1564,7,2025-12-27
31079,4695,8,2024-03-30
31080,7394,4,2025-08-28
31081,641,7,2025-04-15
31082,5267,2,2023-03-27
31083,5919,6,2025-10-23
31084,7671,4,2022-03-22
31085,4886,10,2023-05-10
31086,5663,9,2024-08-17
31087,850,6,2022-12-09
31088,571,9,2023-10-25
31089,2559,6,2024-06-27
31090,9224,5,2024-12-29
31091,7646,4,2025-01-30
31092,3867,1,2025-11-16
31093,5747,7,2024-12-25
31094,6966,3,2024-10-29
31095,7444,7,2023-06-22
31096,7729,6,2024-07-06
31097,2107,7,2024-10-08
31098,8466,9,2025-11-13
31099,5872,4,2023-04-06
31100,3728,8,2024-10-31
31101,5601,2,2022-02-07
31102,2468,8,2024-09-02
31103,1453,3,2022-03-22
31104,6744,1,2023-12-28
31105,8216,7,2023-01-03
31106,722,2,2023-12-07
31107,1233,2,2025-01-13
31108,854,3,2025-09-25
31109,1216,3,2025-07-10
31110,7892,10,2022-11-22
31111,1162,2,2023-12-21
31112,3575,8,2023-10-31
31113,7634,4,2023-11-12
31114,9606,4,2023-06-18
31115,769,4,2025-02-23
31116,2546,5,2022-01-04
31117,3780,9,2023-11-07
31118,5058,1,2023-07-25
31119,256,3,2025-10-12
31120,1213,7,2023-09-05
31121,9941,1,2024-04-16
31122,8396,9,2024-08-27
31123,5073,10,2022-11-20
31124,1235,1,2023-04-18
31125,2402,3,2023-12-20
31126,7366,2,2025-03-22
31127,2715,2,2024-07-30
31128,5094,8,2024-01-27
31129,6302,10,2022-09-18
31130,3491,2,2024-10-24
31131,8325,10,2022-01-13
31132,4897,4,2022-07-15
31133,7627,3,2022-05-02
31134,7387,9,2023-11-07
31135,5875,9,2024-09-06
31136,7804,5,2022-01-07
31137,7654,5,2024-04-01
31138,865,8,2024-03-27
31139,4611,2,2025-12-08
31140,4571,8,2022-03-20
31141,53,10,2022-08-23
31142,5513,9,2025-03-27
31143,4289,6,2024-06-30
31144,4781,10,2024-07-18
31145,9184,3,2023-02-04
31146,2949,10,2024-09-24
31147,3707,6,2025-10-09
31148,7613,4,2024-01-12
31149,2460,10,2024-03-21
31150,6299,7,2022-09-14
31151,2580,6,2025-06-17
31152,819,4,2025-05-17
31153,7005,6,2024-02-05
31154,6885,6,2023-09-12
31155,7630,9,2024-05-20
31156,9199,6,2024-10-04
31157,8666,10,2025-03-28
31158,322,5,2024-05-10
31159,3283,9,2024-05-12
31160,5010,8,2024-03-27
31161,3547,8,2022-08-05
31162,9740,5,2023-10-22
31163,6071,3,2025-09-26
31164,9504,7,2022-04-13
31165,2365,7,2022-10-25
31166,2252,5,2023-02-02
31167,3068,1,2024-10-09
31168,1484,1,2022-09-24
31169,2280,8,2024-02-28
31170,8633,10,2022-07-11
31171,1260,8,2024-07-07
31172,2055,6,2024-01-11
31173,1880,8,2022-04-05
31174,3856,6,2025-08-26
31175,3922,5,2022-02-26
31176,2277,5,2025-05-03
31177,4161,4,2024-03-03
31178,371,6,2023-04-01
31179,2178,10,2023-12-30
31180,912,9,2023-12-02
31181,7138,8,2022-07-28
31182,5151,2,2024-12-22
31183,5824,3,2024-01-29
31184,3035,4,2023-05-28
31185,4825,9,2024-12-07
31186,2074,7,2025-01-13
31187,5198,9,2023-10-22
31188,585,7,2022-05-14
31189,5916,4,2023-06-19
31190,5133,9,2023-12-18
31191,4478,6,2023-07-05
31192,4493,3,2023-05-02
31193,9963,2,2025-02-12
31194,6245,8,2025-12-19
31195,3454,10,2023-05-30
31196,6410,8,2023-09-21
31197,1043,3,2025-08-07
31198,9944,1,2025-07-28
31199,6763,5,2022-03-04
31200,5525,10,2023-01-10
31201,6469,9,2024-07-12
31202,6736,10,2024-04-13
31203,2364,3,2024-10-22
31204,3281,3,2022-10-03
31205,8994,10,2023-01-29
31206,375,8,2025-09-23
31207,1694,7,2022-09-22
31208,5306,4,2023-02-02
31209,9372,4,2023-04-29
31210,9041,10,2025-01-02
31211,1935,6,2024-07-21
31212,4265,1,2023-03-15
31213,9345,1,2025-03-04
31214,9129,4,2025-07-20
31215,1490,8,2023-10-25
31216,8103,1,2024-01-03
31217,9182,10,2022-01-12
31218,4021,3,2024-08-04
31219,2848,2,2024-06-25
31220,8642,10,2024-12-01
31221,3739,6,2025-03-07
31222,2407,8,2024-08-09
31223,26,6,2022-07-28
31224,8563,8,2023-12-28
31225,6724,9,2024-09-17
31226,3457,5,2022-04-11
31227,2306,3,2023-12-22
31228,532,4,2024-04-30
31229,8673,5,2023-12-04
31230,5336,10,2022-06-29
31231,7522,7,2024-05-31
31232,6811,9,2023-08-13
31233,8443,1,2023-07-04
31234,9645,7,2025-10-22
31235,2119,8,2024-05-12
31236,5355,8,2022-11-30
31237,3960,6,2024-03-06
31238,1603,3,2023-06-22
31239,8441,5,2023-12-16
31240,6646,6,2025-10-19
31241,8946,1,2023-12-22
31242,9960,7,2023-04-15
31243,2130,2,2024-03-26
31244,9842,4,2023-09-16
31245,9991,1,2023-10-05
31246,9943,4,2025-09-27
31247,6601,10,2024-12-27
31248,5257,2,2025-02-12
31249,948,6,2025-12-05
31250,2928,4,2023-02-13
31251,745,3,2025-05-05
31252,2809,6,2025-04-15
31253,5809,2,2022-12-25
31254,8543,9,2025-12-06
31255,4411,3,2025-09-09
31256,2922,10,2025-01-08
31257,6116,1,2025-08-03
31258,8962,6,2025-07-12
31259,9083,3,2022-02-15
31260,3267,5,2025-09-18
31261,420,6,2024-01-31
31262,1550,5,2024-06-07
31263,2502,8,2025-05-07
31264,4909,7,2025-07-17
31265,5716,2,2025-03-05
31266,5476,2,2024-09-08
31267,3489,6,2023-12-26
31268,341,2,2024-07-17
31269,5678,8,2023-04-30
31270,216,10,2022-12-13
31271,3467,9,2025-01-29
31272,1089,5,2024-07-10
31273,981,1,2024-07-27
31274,4393,5,2022-01-27
31275,4849,2,2022-07-29
31276,138,2,2023-03-16
31277,7537,2,2023-08-01
31278,4808,10,2023-04-24
31279,4841,5,2022-10-04
31280,6024,9,2025-01-31
31281,1051,6,2025-03-12
31282,2488,10,2025-11-05
31283,6759,4,2025-03-03
31284,1812,3,2023-01-17
31285,6963,5,2025-03-12
31286,3790,3,2025-03-23
31287,714,2,2022-02-01
31288,2331,7,2023-02-05
31289,2669,2,2024-11-30
31290,5400,5,2024-04-08
31291,2419,1,2024-01-12
31292,6755,4,2023-04-09
31293,7883,10,2023-12-04
31294,6503,10,2022-01-26
31295,4933,7,2024-08-28
31296,3680,8,2022-09-03
31297,400,7,2025-11-30
31298,3729,8,2022-02-16
31299,4669,6,2024-04-15
31300,8280,5,2022-05-14
31301,5012,6,2023-04-28
